github.com/AlDanial/cloc v 2.04  T=0.65 s (875.0 files/s, 347565.0 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                      blank        comment           code
./GameSpace/Models/GameProductDetail.cs                                                                                                       2              3             18
./GameSpace/Models/OtherProductDetail.cs                                                                                                     13              0             18
./GameSpace/Models/UserActivity.cs                                                                                                            2              3             18
./GameSpace/Models/UserIntroduce.cs                                                                                                          13              0             18
./GameSpace/Models/UserSession.cs                                                                                                             2              3             18
./GameSpace/wwwroot/font-awesome/css/v5-font-face.css                                                                                         0              5             18
./GameSpace/wwwroot/lib/jquery-validation-unobtrusive/LICENSE.txt                                                                             5              0             18
./GameSpace/wwwroot/lib/jquery-validation/LICENSE.md                                                                                          4              0             18
./docs/CONTRIBUTING.md                                                                                                                        5              0             18
./docs/DATABASE.md                                                                                                                            4              0             18
./docs/QA_CHECKLIST.md                                                                                                                        5              0             18
./.editorconfig                                                                                                                               3              0             17
./.github/ISSUE_TEMPLATE/bug_report.md                                                                                                        7              0             17
./GameSpace/GameSpace.Api/GameSpace.Api.csproj                                                                                                4              0             17
./GameSpace/Models/ChatMessage.cs                                                                                                            12              0             17
./GameSpace/Models/SystemLog.cs                                                                                                               2              3             17
./GameSpace/Models/WalletHistory.cs                                                                                                           2              3             17
./GameSpace/wwwroot/lib/jquery/LICENSE.txt                                                                                                    4              0             17
./docs/OPERATIONS.md                                                                                                                          5              0             17
./docs/STYLEGUIDE.md                                                                                                                          5              0             17
./GameSpace/GameSpace.Core/GameSpace.Core.csproj                                                                                              4              0             16
./GameSpace/GameSpace.Data/GameSpace.Data.csproj                                                                                              4              0             16
./GameSpace/GameSpace.Models/UserSignInStats.cs                                                                                               1              0             16
./GameSpace/Models/DailyCheckIn.cs                                                                                                            2              3             16
./GameSpace/Models/PlayerMarketOrderTradepage.cs                                                                                             11              0             16
./GameSpace/Models/PlayerMarketRanking.cs                                                                                                    11              0             16
./GameSpace/Models/Relation.cs                                                                                                               11              0             16
./GameSpace/Models/UserBlock.cs                                                                                                               2              3             16
./GameSpace/obj/Release/net8.0/GameSpace.GlobalUsings.g.cs                                                                                    0              1             16
./GameSpace/Areas/social_hub/Models/Metadata/Notification.Metadata.cs                                                                         3              0             15
./GameSpace/Areas/social_hub/Services/INotificationService.cs                                                                                 1              5             15
./GameSpace/GameSpace.Core/Repositories/ISignInWriteRepository.cs                                                                             8             47             15
./GameSpace/GameSpace.Models/MiniGame.cs                                                                                                      1              0             15
./GameSpace/GameSpace.Models/Pet.cs                                                                                                           1              0             15
./GameSpace/GameSpace.Models/obj/GameSpace.Models.csproj.nuget.g.props                                                                        0              0             15
./GameSpace/Models/EmailTemplate.cs                                                                                                           1              3             15
./GameSpace/Models/GameSourceMap.cs                                                                                                           2              3             15
./GameSpace/Models/Group.cs                                                                                                                  10              0             15
./GameSpace/Models/Metric.cs                                                                                                                 10              0             15
./GameSpace/Models/OfficialStoreRanking.cs                                                                                                   10              0             15
./GameSpace/Models/ProductInfoAuditLog.cs                                                                                                    10              0             15
./GameSpace/Models/SystemConfig.cs                                                                                                            1              3             15
./GameSpace/Models/UserPreference.cs                                                                                                          2              3             15
./GameSpace/Models/VwPostsWithSnapshot.cs                                                                                                    10              0             15
./GameSpace/Models/VwThreadActivity.cs                                                                                                       10              0             15
./GameSpace/Areas/social_hub/Models/ViewModels/LoginViewModel.cs                                                                              4              0             14
./GameSpace/Areas/social_hub/Models/ViewModels/MessageViewModel.cs                                                                            1              0             14
./GameSpace/Areas/social_hub/Models/ViewModels/NotificationViewModel.cs                                                                       1              0             14
./GameSpace/GameSpace.Core/Repositories/IUserWriteRepository.cs                                                                               7             24             14
./GameSpace/GameSpace.Models/EVoucher.cs                                                                                                      9              0             14
./GameSpace/GameSpace.Models/User.cs                                                                                                          1              0             14
./GameSpace/GameSpace.Models/WalletHistory.cs                                                                                                 1              0             14
./GameSpace/Models/EVoucher.cs                                                                                                                9              0             14
./GameSpace/Models/EVoucherType.cs                                                                                                            9              0             14
./GameSpace/Models/PostMetricSnapshot.cs                                                                                                      9              0             14
./GameSpace/Models/UserWallet.cs                                                                                                              2              3             14
./GameSpace/Models/VwThreadPostsFlat.cs                                                                                                       9              0             14
./docs/INDEX.md                                                                                                                               4              0             14
./reports/_latest/dotnet_clean.1.txt                                                                                                          2              0             14
./GameSpace/GameSpace.Core/Repositories/ILeaderboardReadOnlyRepository.cs                                                                     6             43             13
./GameSpace/GameSpace.Core/obj/Release/net8.0/GameSpace.Core.GeneratedMSBuildEditorConfig.editorconfig                                        0              0             13
./GameSpace/GameSpace.Data/bin/Debug/net8.0/GameSpace.Data.runtimeconfig.json                                                                 0              0             13
./GameSpace/GameSpace.Data/obj/Debug/net8.0/GameSpace.Data.GeneratedMSBuildEditorConfig.editorconfig                                          0              0             13
./GameSpace/GameSpace.Infrastructure/obj/Release/net8.0/GameSpace.Infrastructure.GeneratedMSBuildEditorConfig.editorconfig                    0              0             13
./GameSpace/GameSpace.Models/CouponType.cs                                                                                                    1              0             13
./GameSpace/GameSpace.Models/EVoucherRedeemLog.cs                                                                                             8              0             13
./GameSpace/GameSpace.Models/SignInRequest.cs                                                                                                 5             16             13
./GameSpace/GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.GeneratedMSBuildEditorConfig.editorconfig                                      0              0             13
./GameSpace/Models/EVoucherRedeemLog.cs                                                                                                       8              0             13
./GameSpace/Models/Reaction.cs                                                                                                                8              0             13
./GameSpace/wwwroot/lib/sb-admin/assets/demo/chart-pie-demo.js                                                                                1              2             13
./reports/_latest/rg_patterns.txt                                                                                                             0              0             13
./.github/ISSUE_TEMPLATE/feature_request.md                                                                                                   5              0             12
./GameSpace/Areas/Forum/Controllers/HomeController.cs                                                                                         1              0             12
./GameSpace/Areas/MemberManagement/Controllers/HomeController.cs                                                                              1              0             12
./GameSpace/Areas/MiniGame/Controllers/HomeController.cs                                                                                      1              0             12
./GameSpace/Areas/OnlineStore/Controllers/HomeController.cs                                                                                   1              0             12
./GameSpace/Data/ApplicationDbContext.cs                                                                                                      1              0             12
./GameSpace/GameSpace.Api/appsettings.json                                                                                                    0              0             12
./GameSpace/GameSpace.Core/Repositories/IForumReadOnlyRepository.cs                                                                           5             37             12
./GameSpace/GameSpace.Core/Repositories/IWalletReadOnlyRepository.cs                                                                          5             31             12
./GameSpace/GameSpace.Models/UserWallet.cs                                                                                                    1              0             12
./GameSpace/GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.csproj.FileListAbsolute.txt                                                    0              0             12
./GameSpace/Models/Bookmark.cs                                                                                                                7              0             12
./GameSpace/Models/PlayerMarketTradeMsg.cs                                                                                                    7              0             12
./GameSpace/Models/PopularityIndexDaily.cs                                                                                                    7              0             12
./GameSpace/Models/PostSource.cs                                                                                                              7              0             12
./GameSpace/Models/Style.cs                                                                                                                   7              0             12
./GameSpace/Models/UserRight.cs                                                                                                               7              0             12
./GameSpace/Models/VwForumOverview.cs                                                                                                         7              0             12
./GameSpace/obj/GameSpace.csproj.nuget.g.targets                                                                                              0              0             12
./reports/_latest/dotnet_build.1.txt                                                                                                          3              0             12
./reports/_latest/dotnet_build.2.txt                                                                                                          3              0             12
./reports/_latest/dotnet_build.3.txt                                                                                                          3              0             12
./reports/_latest/dotnet_build.txt                                                                                                            3              0             12
./GameSpace/Areas/Forum/Views/Home/Index.cshtml                                                                                               1              3             11
./GameSpace/Models/EVoucherToken.cs                                                                                                           6              0             11
./GameSpace/Models/MemberSalesProfile.cs                                                                                                      6              0             11
./GameSpace/Services/Caching/ICacheService.cs                                                                                                 0              3             11
./GameSpace/Services/Validation/IValidationService.cs                                                                                         0              3             11
./GameSpace/Views/Shared/_TopbarLevel2.cshtml                                                                                                 1              3             11
./GameSpace/obj/Release/net8.0/GameSpace.AssemblyInfo.cs                                                                                      4              9             11
./reports/_latest/STATUS.md                                                                                                                   4              0             11
./GameSpace/Areas/social_hub/Views/Mutes/_ReloadCacheToolbar.cshtml                                                                           1              1             10
./GameSpace/GameSpace.Api/obj/GameSpace.Api.csproj.nuget.g.targets                                                                            0              0             10
./GameSpace/Models/PlayerMarketProductImg.cs                                                                                                  5              0             10
./GameSpace/docs/_archive/20250913-1423/ARCHIVE_INDEX.md                                                                                      5              0             10
./GameSpace/libman.json                                                                                                                       0              0             10
./GameSpace/obj/Release/net8.0/GameSpace.csproj.FileListAbsolute.txt                                                                          0              0             10
./GameSpace/wwwroot/lib/sb-admin/js/scripts.js                                                                                                3             13             10
./reports/_latest/BUILD_ERRORS.md                                                                                                             0              0             10
./reports/_latest/dotnet_clean.2.txt                                                                                                          2              0             10
./reports/_latest/dotnet_clean.3.txt                                                                                                          2              0             10
./GameSpace/GameSpace.Core/Services/Seeding/ISeedDataRunner.cs                                                                                2              9              9
./GameSpace/GameSpace.Core/obj/Release/net8.0/GameSpace.Core.AssemblyInfo.cs                                                                  4              9              9
./GameSpace/GameSpace.Data/obj/Debug/net8.0/GameSpace.Data.AssemblyInfo.cs                                                                    4              9              9
./GameSpace/GameSpace.Infrastructure/obj/Release/net8.0/GameSpace.Infrastructure.AssemblyInfo.cs                                              4              9              9
./GameSpace/GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.AssemblyInfo.cs                                                                4              9              9
./GameSpace/Models/Admin.cs                                                                                                                   4              0              9
./GameSpace/Models/BannedWord.cs                                                                                                              4              0              9
./GameSpace/Models/RelationStatus.cs                                                                                                          4              0              9
./GameSpace/Models/UserSalesInformation.cs                                                                                                    4              0              9
./reports/_latest/BT_RETRY_SUMMARY.md                                                                                                         0              0              9
./GameSpace/GameSpace.Api/appsettings.Development.json                                                                                        0              0              8
./GameSpace/GameSpace.HealthCheck/GameSpace.HealthCheck.csproj                                                                                2              0              8
./GameSpace/GameSpace.Infrastructure/obj/GameSpace.Infrastructure.csproj.nuget.g.targets                                                      0              0              8
./GameSpace/Models/ErrorViewModel.cs                                                                                                          1              0              8
./GameSpace/Models/MerchType.cs                                                                                                               3              0              8
./GameSpace/Models/ProductCode.cs                                                                                                             3              0              8
./GameSpace/Properties/serviceDependencies.json                                                                                               0              0              8
./GameSpace/Properties/serviceDependencies.local.json                                                                                         0              0              8
./GameSpace/GameSpace.Models/GameSpace.Models.csproj                                                                                          2              0              7
./GameSpace/GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.GlobalUsings.g.cs                                                              0              1              7
./GameSpace/wwwroot/js/test.js                                                                                                                1              0              7
./GameSpace/Areas/social_hub/Services/IMuteFilter.cs                                                                                          2              2              6
./GameSpace/GameSpace.Infrastructure/obj/Release/net8.0/GameSpace.Infrastructure.csproj.FileListAbsolute.txt                                  0              0              6
./GameSpace/wwwroot/lib/sb-admin/js/datatables-simple-demo.js                                                                                 1              2              6
./.github/SECURITY.md                                                                                                                         1              0              5
./GameSpace/Views/Home/Privacy.cshtml                                                                                                         1              0              5
./GameSpace/Views/Shared/_Footer.cshtml                                                                                                       0              0              5
./docs/SECURITY.md                                                                                                                            0              0              5
./GameSpace/Areas/Admin/Views/_ViewImports.cshtml                                                                                             0              0              4
./GameSpace/obj/Release/net8.0/GameSpace.MvcApplicationPartsAssemblyInfo.cs                                                                   4              9              4
./GameSpace/obj/Release/net8.0/GameSpace.RazorAssemblyInfo.cs                                                                                 4              9              4
./reports/_latest/SCAN_SUMMARY.md                                                                                                             1              0              4
./GameSpace/Areas/Admin/Views/_ViewStart.cshtml                                                                                               0              0              3
./GameSpace/Areas/Identity/Pages/_ViewStart.cshtml                                                                                            0              0              3
./GameSpace/GameSpace.Models/obj/Debug/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs                                                  0              1              3
./GameSpace/Views/_ViewImports.cshtml                                                                                                         0              0              3
./GameSpace/Views/_ViewStart.cshtml                                                                                                           0              0              3
./GameSpace/obj/Release/net8.0/.NETCoreApp,Version=v8.0.AssemblyAttributes.cs                                                                 0              1              3
./GameSpace/wwwroot/font-awesome/css/all.min.css                                                                                              1              5              3
./GameSpace/wwwroot/lib/sb-admin/assets/demo/datatables-demo.js                                                                               0              1              3
./reports/_latest/BT_LATEST.md                                                                                                                1              0              3
./reports/_latest/BT_SUMMARY.md                                                                                                               1              0              3
./GameSpace/GameSpace.Models/obj/GameSpace.Models.csproj.nuget.g.targets                                                                      0              0              2
./GameSpace/Views/Shared/_ValidationScriptsPartial.cshtml                                                                                     0              0              2
./GameSpace/wwwroot/font-awesome/css/fontawesome.min.css                                                                                      1              5              2
./reports/_latest/dotnet_restore.3.txt                                                                                                        0              0              2
./GameSpace/GameSpace.Models/obj/Debug/net8.0/GameSpace.Models.sourcelink.json                                                                0              0              1
./GameSpace/obj/Release/net8.0/GameSpace.sourcelink.json                                                                                      0              0              1
./GameSpace/reports/_latest/cs_file_count.txt                                                                                                 0              0              1
./GameSpace/reports/_latest/file_count.txt                                                                                                    0              0              1
./GameSpace/wwwroot/font-awesome/css/brands.min.css                                                                                           0              5              1
./GameSpace/wwwroot/font-awesome/css/regular.min.css                                                                                          0              5              1
./GameSpace/wwwroot/font-awesome/css/solid.min.css                                                                                            0              5              1
./GameSpace/wwwroot/font-awesome/css/svg-with-js.min.css                                                                                      0              5              1
./GameSpace/wwwroot/font-awesome/css/svg.min.css                                                                                              0              5              1
./GameSpace/wwwroot/font-awesome/css/v4-font-face.min.css                                                                                     0              5              1
./GameSpace/wwwroot/font-awesome/css/v4-shims.min.css                                                                                         0              5              1
./GameSpace/wwwroot/font-awesome/css/v5-font-face.min.css                                                                                     0              5              1
./GameSpace/wwwroot/font-awesome/js/all.min.js                                                                                                0              5              1
./GameSpace/wwwroot/font-awesome/js/brands.min.js                                                                                             0              5              1
./GameSpace/wwwroot/font-awesome/js/conflict-detection.min.js                                                                                 0              5              1
./GameSpace/wwwroot/font-awesome/js/fontawesome.min.js                                                                                        0              5              1
./GameSpace/wwwroot/font-awesome/js/regular.min.js                                                                                            0              5              1
./GameSpace/wwwroot/font-awesome/js/solid.min.js                                                                                              0              5              1
./GameSpace/wwwroot/font-awesome/js/v4-shims.min.js                                                                                           0              5              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.min.css                                                                             0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.min.css                                                                         0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.min.css                                                                           0              7              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.min.css                                                                       0              7              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.min.css                                                                        0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.min.css                                                                    0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap.min.css                                                                                  0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.min.css                                                                              0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.min.js                                                                             0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/js/bootstrap.esm.min.js                                                                                0              6              1
./GameSpace/wwwroot/lib/bootstrap/dist/js/bootstrap.min.js                                                                                    0              6              1
./GameSpace/wwwroot/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.min.js                                                      0              7              1
./GameSpace/wwwroot/lib/jquery-validation/dist/additional-methods.min.js                                                                      0              3              1
./GameSpace/wwwroot/lib/jquery-validation/dist/jquery.validate.min.js                                                                         0              3              1
./GameSpace/wwwroot/lib/jquery/dist/jquery.min.js                                                                                             0              1              1
./GameSpace/wwwroot/lib/sb-admin/assets/img/error-404-monochrome.svg                                                                          0              0              1
./project-docs/_archive/20250914-0214/WIP.md                                                                                                  0              0              1
./project-docs/progress.json                                                                                                                  0              0              1
./reports/_latest/db_table_count.txt                                                                                                          0              0              1
./reports/_latest/patch-2025-09-14T21:50:47Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-14T21:51:57Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:29:38Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:31:52Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:33:27Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:33:59Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:34:22Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:34:39Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:35:35Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:37:04Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:38:32Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:39:00Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:39:21Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:40:03Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:40:19Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:41:11Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:41:37Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:41:59Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:42:27Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:42:52Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:43:19Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T03:43:43Z.json                                                                                             0              0              1
./reports/_latest/patch-2025-09-15T04:00:21Z.json                                                                                             0              0              1
./GameSpace/GameSpace.Tests/Stage5/Stage5IntegrationTests.cs                                                                                  1              0              0
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                                                      27161           9077         188582
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
